5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,5.0000e+00,1.2000e+00
