2.5257e-01,8.0222e+00,5.9098e+00,5.6605e+00,2.2636e+01,8.5943e+01,1.9627e+01,3.7464e+00,4.6877e-01,2.4072e-01,8.4213e+00,5.9933e+00,5.5025e+00,2.3780e+01,8.9515e+01,1.8272e+01,3.7440e+00,4.6042e-01,2.7193e-01,8.0682e+00,5.6642e+00,5.5012e+00,2.3689e+01,8.9715e+01,1.7305e+01,3.7405e+00,4.6041e-01
2.5489e-01,7.0487e+00,5.3218e+00,5.6567e+00,2.3083e+01,8.6245e+01,1.9314e+01,3.7192e+00,6.3205e-01,2.7039e-01,8.0193e+00,6.8845e-01,5.5004e+00,2.4818e+01,8.5287e+01,1.8228e+01,3.7439e+00,4.6378e-01,2.6446e-01,7.3644e+00,5.7826e+00,5.5134e+00,2.4389e+01,8.7016e+01,1.7114e+01,3.7499e+00,4.7110e-01
2.4025e-01,7.0650e+00,5.9031e+00,5.5087e+00,2.1219e+01,8.9443e+01,1.9314e+01,3.7398e+00,4.6847e-01,2.4385e-01,7.1771e+00,3.1391e-01,5.5006e+00,2.1473e+01,8.7107e+01,1.7586e+01,3.7499e+00,4.6066e-01,3.1851e-01,7.0372e+00,1.8385e+00,5.5006e+00,2.1198e+01,8.6341e+01,1.6233e+01,3.7361e+00,4.7152e-01
2.6601e-01,7.0527e+00,5.0319e+00,5.5018e+00,2.3544e+01,8.6046e+01,1.9981e+01,3.7469e+00,4.6929e-01,2.4695e-01,7.0012e+00,4.2330e+00,5.5002e+00,2.4176e+01,8.6556e+01,1.7756e+01,3.7427e+00,4.6394e-01,2.8040e-01,7.1662e+00,4.5071e+00,5.5065e+00,2.3261e+01,8.5352e+01,1.9251e+01,3.7365e+00,4.6253e-01
2.5299e-01,7.0110e+00,5.8771e+00,5.6699e+00,2.3958e+01,8.7654e+01,1.9476e+01,3.7171e+00,4.8323e-01,2.4018e-01,7.2716e+00,1.3632e+00,5.5182e+00,2.4842e+01,8.5209e+01,1.7837e+01,3.7236e+00,4.6283e-01,2.4123e-01,7.0081e+00,5.9418e+00,5.5152e+00,2.4325e+01,8.5146e+01,1.6358e+01,3.7492e+00,4.6171e-01
2.6296e-01,8.4100e+00,4.9044e+00,5.5066e+00,2.2824e+01,9.1177e+01,1.9976e+01,3.7441e+00,4.6893e-01,2.6579e-01,8.4669e+00,4.8866e+00,5.5032e+00,2.3374e+01,8.7852e+01,1.8628e+01,3.7449e+00,4.6149e-01,2.4016e-01,7.6078e+00,5.4145e+00,5.5021e+00,2.3411e+01,8.6375e+01,1.7966e+01,3.7374e+00,4.6114e-01
2.5832e-01,7.4872e+00,5.0154e+00,5.5092e+00,2.3427e+01,8.6690e+01,1.9799e+01,3.7474e+00,4.8967e-01,2.4036e-01,7.0050e+00,5.2390e+00,5.5006e+00,2.4625e+01,8.5042e+01,1.8807e+01,3.7267e+00,4.6015e-01,3.2214e-01,7.0321e+00,5.0418e+00,5.5024e+00,2.4050e+01,8.5651e+01,1.7367e+01,3.7009e+00,4.6095e-01
2.4166e-01,7.9091e+00,5.9038e+00,5.6121e+00,2.2804e+01,8.5856e+01,1.8483e+01,3.7494e+00,4.6371e-01,2.4162e-01,8.0101e+00,5.4545e+00,5.5018e+00,2.3174e+01,8.7928e+01,1.6974e+01,3.7465e+00,4.6194e-01,2.4595e-01,7.8921e+00,5.8632e+00,5.5144e+00,2.3335e+01,8.8493e+01,1.5574e+01,3.6769e+00,4.6100e-01
2.4157e-01,7.0742e+00,5.3224e+00,5.5301e+00,2.2667e+01,8.8337e+01,1.8737e+01,3.7451e+00,5.1104e-01,2.4055e-01,7.2053e+00,5.3462e+00,5.5240e+00,2.3277e+01,8.6935e+01,1.7488e+01,3.7308e+00,4.6607e-01,2.4530e-01,7.0465e+00,5.7634e+00,5.6145e+00,2.2941e+01,8.7959e+01,1.6172e+01,3.7485e+00,4.6083e-01
2.5115e-01,7.9239e+00,5.7537e+00,5.5008e+00,2.2936e+01,9.0031e+01,1.8279e+01,3.7183e+00,4.9726e-01,2.6031e-01,7.8385e+00,5.2129e+00,5.5069e+00,2.3485e+01,8.5256e+01,1.5732e+01,3.7316e+00,4.6192e-01,2.6970e-01,7.9740e+00,5.6187e+00,5.5179e+00,2.3216e+01,8.5649e+01,1.5778e+01,3.7312e+00,4.8349e-01
