7.376764e+01,1.966677e+03,7.341001e+01,1.973858e+00,4.014485e+02,4.374702e+04,-2.000507e+03,-1.438908e+01,-1.924016e+02,7.684818e-01
7.356902e+01,1.976821e+03,7.309901e+01,1.998346e+00,3.994690e+02,4.388656e+04,-2.014405e+03,-1.456316e+01,-1.916514e+02,6.590692e-01
7.335915e+01,1.965129e+03,7.768001e+01,1.999999e+00,4.174010e+02,4.342660e+04,-2.470142e+03,-1.549005e+01,-1.898594e+02,3.850257e-01
7.356384e+01,1.948584e+03,7.066444e+01,1.992575e+00,4.027894e+02,4.301524e+04,-2.235144e+03,-1.508609e+01,-1.889057e+02,9.568494e-01
7.348964e+01,1.956238e+03,6.683082e+01,1.857513e+00,4.365612e+02,4.335235e+04,-2.000175e+03,-1.423377e+01,-1.915616e+02,2.965402e-01
7.326599e+01,1.985352e+03,6.609437e+01,1.999922e+00,4.601853e+02,4.349078e+04,-2.509670e+03,-1.487238e+01,-1.846702e+02,1.740444e+00
7.343750e+01,1.944032e+03,7.831291e+01,1.985345e+00,4.257969e+02,4.296159e+04,-2.370568e+03,-1.501324e+01,-1.882030e+02,4.218830e-01
7.379002e+01,1.882621e+03,6.495289e+01,1.938215e+00,4.718727e+02,4.200562e+04,-2.072440e+03,-1.491877e+01,-1.943205e+02,1.147864e+00
7.345050e+01,1.966340e+03,7.986742e+01,1.999769e+00,3.793242e+02,4.362349e+04,-2.184217e+03,-1.501837e+01,-1.913880e+02,1.501950e+00
7.355985e+01,1.884892e+03,6.160084e+01,1.825770e+00,4.628393e+02,4.223099e+04,-2.006432e+03,-1.461986e+01,-1.973349e+02,1.344070e+00
7.384649e+01,1.926943e+03,6.595500e+01,1.920725e+00,4.065260e+02,4.319197e+04,-2.000096e+03,-1.431196e+01,-1.925375e+02,2.118229e+00
7.330817e+01,1.957282e+03,7.819376e+01,1.999975e+00,3.959825e+02,4.350666e+04,-2.376291e+03,-1.499673e+01,-1.897601e+02,1.007207e+00
7.377843e+01,1.887788e+03,6.400652e+01,1.996493e+00,4.540316e+02,4.257484e+04,-2.017854e+03,-1.489022e+01,-1.985479e+02,1.130039e+00
7.335771e+01,1.962762e+03,6.524739e+01,1.848876e+00,4.372489e+02,4.350144e+04,-2.000017e+03,-1.427154e+01,-1.911047e+02,1.397726e-01
7.386969e+01,1.965764e+03,7.403402e+01,1.989782e+00,3.979401e+02,4.358703e+04,-2.000017e+03,-1.433353e+01,-1.908584e+02,9.550795e-01
7.342627e+01,1.980907e+03,7.673138e+01,1.998524e+00,4.120892e+02,4.384956e+04,-2.326362e+03,-1.526827e+01,-1.898374e+02,2.749362e-01
7.334927e+01,1.957408e+03,7.889863e+01,1.999952e+00,4.294823e+02,4.341547e+04,-2.425160e+03,-1.559520e+01,-1.910947e+02,3.142894e-01
7.329341e+01,1.981270e+03,7.949733e+01,1.995677e+00,4.195074e+02,4.392752e+04,-2.271847e+03,-1.530318e+01,-1.900170e+02,5.074225e-01
7.360172e+01,1.947147e+03,6.842996e+01,1.876303e+00,4.379207e+02,4.317746e+04,-2.000178e+03,-1.428894e+01,-1.924009e+02,3.982186e-01
7.363351e+01,1.921882e+03,7.821028e+01,1.868457e+00,4.478113e+02,4.279685e+04,-2.021801e+03,-1.447210e+01,-1.942846e+02,6.864324e-01
7.343152e+01,1.932213e+03,6.587553e+01,1.997673e+00,4.008202e+02,4.303468e+04,-2.112143e+03,-1.447628e+01,-1.918519e+02,1.920407e+00
7.344707e+01,1.882981e+03,7.138077e+01,1.983809e+00,4.584925e+02,4.198991e+04,-2.260001e+03,-1.504544e+01,-1.941246e+02,8.014482e-01
7.340233e+01,1.925606e+03,7.943075e+01,1.996879e+00,4.124622e+02,4.283345e+04,-2.148943e+03,-1.461397e+01,-1.887141e+02,1.324615e+00
7.334857e+01,1.888968e+03,7.773693e+01,1.997493e+00,4.735190e+02,4.229771e+04,-2.438914e+03,-1.563911e+01,-1.960940e+02,9.945500e-01
7.344003e+01,1.985954e+03,7.765873e+01,1.999196e+00,4.235545e+02,4.382168e+04,-2.414837e+03,-1.541959e+01,-1.888981e+02,3.336434e-01
7.342104e+01,1.961860e+03,7.536363e+01,1.994315e+00,4.337107e+02,4.351865e+04,-2.350542e+03,-1.527552e+01,-1.906397e+02,8.028584e-01
7.363726e+01,1.970999e+03,6.963047e+01,1.993885e+00,3.736710e+02,4.376187e+04,-2.000328e+03,-1.433466e+01,-1.905820e+02,2.955001e+00
7.338090e+01,1.989457e+03,7.883375e+01,1.998492e+00,4.118349e+02,4.370724e+04,-2.413229e+03,-1.515684e+01,-1.861101e+02,2.941815e-01
7.345235e+01,1.966562e+03,6.666642e+01,1.880645e+00,4.232520e+02,4.361679e+04,-2.000022e+03,-1.429188e+01,-1.914277e+02,5.637749e-01
7.363991e+01,1.935679e+03,6.832461e+01,1.880426e+00,4.075264e+02,4.314446e+04,-2.000722e+03,-1.440484e+01,-1.928324e+02,1.437762e+00
7.330321e+01,1.955371e+03,7.959454e+01,1.998274e+00,4.269424e+02,4.309021e+04,-2.489067e+03,-1.515601e+01,-1.860136e+02,5.025164e-01
7.359241e+01,1.919139e+03,7.275673e+01,1.990635e+00,4.126182e+02,4.300726e+04,-2.038146e+03,-1.485136e+01,-1.944109e+02,1.587382e+00
7.338979e+01,1.883493e+03,7.449452e+01,1.861107e+00,4.534259e+02,4.216934e+04,-2.008887e+03,-1.459472e+01,-1.965145e+02,8.688334e-01
7.344886e+01,1.884962e+03,7.956624e+01,1.929067e+00,4.499999e+02,4.239964e+04,-2.181962e+03,-1.520303e+01,-1.982582e+02,7.076801e-01
7.358513e+01,1.960851e+03,7.607888e+01,1.867746e+00,4.263042e+02,4.364875e+04,-2.000279e+03,-1.440341e+01,-1.923396e+02,5.350445e-01
7.347865e+01,1.955179e+03,7.252925e+01,1.843704e+00,4.375141e+02,4.342894e+04,-2.000029e+03,-1.442465e+01,-1.928370e+02,1.740139e-01
7.333351e+01,1.984905e+03,6.764102e+01,1.997995e+00,4.195911e+02,4.348921e+04,-2.432432e+03,-1.489958e+01,-1.847590e+02,3.959747e-01
7.333478e+01,1.973954e+03,7.633119e+01,1.981300e+00,4.244735e+02,4.340355e+04,-2.399396e+03,-1.482965e+01,-1.868862e+02,9.905322e-01
7.386284e+01,1.960633e+03,7.999882e+01,1.997714e+00,3.893147e+02,4.368599e+04,-2.000121e+03,-1.479462e+01,-1.927372e+02,7.545550e-01
7.353135e+01,1.885156e+03,7.926060e+01,1.944367e+00,4.486818e+02,4.224685e+04,-2.259675e+03,-1.516188e+01,-1.934153e+02,1.035025e+00
7.346371e+01,1.958589e+03,6.554354e+01,1.840989e+00,4.380659e+02,4.345849e+04,-2.000010e+03,-1.427737e+01,-1.920613e+02,2.151258e-01
7.344802e+01,1.916715e+03,7.985251e+01,1.997125e+00,4.266574e+02,4.250287e+04,-2.458094e+03,-1.537422e+01,-1.889306e+02,1.454152e+00
7.343729e+01,1.952603e+03,7.069382e+01,1.893168e+00,4.266760e+02,4.334176e+04,-2.000156e+03,-1.427811e+01,-1.921150e+02,3.545385e-01
7.328996e+01,2.000006e+03,7.856279e+01,1.999249e+00,3.954650e+02,4.403229e+04,-2.413905e+03,-1.529074e+01,-1.869447e+02,8.018282e-01
