2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
2.0000e+00,2.0000e+00,5.0000e-01
