2.999999e+00,2.999999e+00,1.000000e+00,2.559350e+00,2.999999e+00
2.999999e+00,2.999998e+00,1.000000e+00,2.558272e+00,2.999998e+00
2.999998e+00,2.999997e+00,1.000019e+00,2.533547e+00,2.999998e+00
1.000004e+00,1.000362e+00,3.000000e+00,2.611599e+00,2.993901e+00
3.000000e+00,3.000000e+00,1.000000e+00,2.038502e+00,2.934210e+00
2.946749e+00,3.000000e+00,1.000065e+00,1.951873e+00,2.816242e+00
2.173483e+00,3.000000e+00,1.000011e+00,1.897312e+00,2.999993e+00
1.000000e+00,1.000049e+00,1.000116e+00,1.043559e+00,2.994311e+00
1.000000e+00,1.002846e+00,1.000000e+00,1.013021e+00,2.762268e+00
1.000000e+00,1.000300e+00,1.000000e+00,1.000000e+00,2.452632e+00
1.000000e+00,1.057419e+00,1.000000e+00,1.000122e+00,2.542906e+00
1.000000e+00,1.043226e+00,1.000093e+00,1.000019e+00,2.110293e+00
1.000000e+00,1.025864e+00,1.000096e+00,1.003955e+00,1.636333e+00
1.000117e+00,1.135523e+00,1.000000e+00,1.000000e+00,2.064574e+00
1.000000e+00,1.033785e+00,1.000000e+00,1.000000e+00,1.000122e+00
1.000000e+00,3.000000e+00,1.000010e+00,1.374531e+00,2.298846e+00
1.000061e+00,3.000000e+00,1.000000e+00,1.228516e+00,2.770088e+00
1.000004e+00,3.000000e+00,1.000026e+00,1.256835e+00,2.278772e+00
1.020964e+00,3.000000e+00,1.000000e+00,1.076490e+00,2.998300e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.149880e+00,2.244155e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00,2.870404e+00
1.001556e+00,3.000000e+00,1.000000e+00,1.102925e+00,1.852703e+00
1.000071e+00,3.000000e+00,1.000086e+00,1.000000e+00,2.196480e+00
1.000000e+00,2.999999e+00,1.000000e+00,1.000000e+00,1.923361e+00
1.000075e+00,2.999999e+00,1.000000e+00,1.000000e+00,1.661291e+00
1.000000e+00,2.999998e+00,1.000000e+00,1.000984e+00,1.107458e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00,1.000022e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.000109e+00,1.000123e+00
1.000000e+00,2.999990e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000103e+00,3.000000e+00,1.950190e+00,1.000055e+00,1.126210e+00
1.000000e+00,3.000000e+00,1.000021e+00,1.000000e+00,1.002103e+00
1.000938e+00,2.999999e+00,2.803654e+00,1.018455e+00,2.999506e+00
1.000061e+00,3.000000e+00,2.780632e+00,1.001104e+00,2.604321e+00
1.000133e+00,3.000000e+00,2.825340e+00,1.001354e+00,2.387199e+00
1.000046e+00,2.999997e+00,2.989183e+00,1.002484e+00,2.740556e+00
1.000913e+00,2.999718e+00,2.995563e+00,1.000282e+00,2.337605e+00
1.000183e+00,2.999784e+00,2.926958e+00,1.011445e+00,1.407822e+00
1.000000e+00,2.999999e+00,3.000000e+00,1.000018e+00,1.000013e+00
