1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,2.684100e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000164e+00,3.000000e+00,1.000035e+00,1.000045e+00,1.880818e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.006354e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.464028e+00,1.000000e+00,1.000000e+00,1.004706e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,3.000000e+00,2.921898e+00,1.000149e+00,1.094182e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000201e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.154540e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.012239e+00,1.000000e+00,1.000000e+00,1.000190e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000062e+00,1.014381e+00,1.000000e+00,1.000000e+00,1.000033e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.045053e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,3.000000e+00,3.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.006951e+00,1.000099e+00,1.000000e+00,1.000000e+00,1.102552e+00
1.000017e+00,3.000000e+00,3.000000e+00,1.000233e+00,1.000658e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.106386e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.062628e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,2.849347e+00,1.000115e+00,1.000000e+00,1.004122e+00
1.000070e+00,2.999970e+00,2.998043e+00,1.001831e+00,1.290911e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.210992e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.001121e+00,2.217807e+00,1.000004e+00,1.000390e+00,1.001574e+00
1.000000e+00,1.003418e+00,1.000076e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.004783e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000024e+00,3.000000e+00,1.000002e+00,1.000097e+00,1.000318e+00
1.000000e+00,3.000000e+00,3.000000e+00,1.000073e+00,1.000122e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000586e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
1.000000e+00,3.000000e+00,1.000000e+00,1.083107e+00,2.446204e+00
1.000595e+00,1.296939e+00,1.000232e+00,1.000306e+00,1.001068e+00
