2.4161e-01,7.7315e+00,5.8007e+00,5.5496e+00,2.2887e+01,8.6213e+01,1.9979e+01,3.7382e+00,4.6046e-01,2.4342e-01,8.0235e+00,5.7221e+00,5.5002e+00,2.3499e+01,8.5186e+01,1.8793e+01,3.7498e+00,4.6038e-01,2.7189e-01,7.7842e+00,5.9387e+00,5.5215e+00,2.3123e+01,8.5329e+01,1.8598e+01,3.7469e+00,4.7807e-01
2.6711e-01,7.0192e+00,5.9121e+00,5.5013e+00,2.1313e+01,8.6471e+01,1.9676e+01,3.7071e+00,4.6141e-01,2.4003e-01,7.0008e+00,3.5526e-01,5.5017e+00,2.1692e+01,8.5004e+01,1.8298e+01,3.7358e+00,4.6038e-01,2.4496e-01,7.0000e+00,5.8916e+00,5.5002e+00,2.1233e+01,1.0928e+02,1.7456e+01,3.7499e+00,4.6081e-01
2.7719e-01,7.5200e+00,5.3556e+00,5.5114e+00,2.3359e+01,8.5088e+01,1.8668e+01,3.7489e+00,4.7180e-01,2.6624e-01,7.7969e+00,5.2637e+00,5.6017e+00,2.4221e+01,8.5795e+01,1.6200e+01,3.7044e+00,4.6095e-01,2.4070e-01,7.0077e+00,5.8287e+00,5.5006e+00,2.4367e+01,8.5042e+01,1.6196e+01,3.7484e+00,4.6229e-01
2.5669e-01,7.0424e+00,5.9756e+00,5.7384e+00,2.2174e+01,8.5349e+01,1.8920e+01,3.0008e+00,4.6139e-01,2.8008e-01,7.0145e+00,5.6457e+00,5.5014e+00,2.1817e+01,8.5123e+01,1.8235e+01,3.0051e+00,4.6011e-01,2.4122e-01,7.0298e+00,5.9526e+00,5.5019e+00,2.2098e+01,8.6165e+01,1.6597e+01,3.0083e+00,4.6012e-01
2.5562e-01,7.0061e+00,5.9765e+00,5.5927e+00,2.1586e+01,8.7507e+01,1.9999e+01,3.7477e+00,4.6060e-01,2.4084e-01,7.0286e+00,3.8260e-02,5.5004e+00,2.2007e+01,8.5007e+01,1.8978e+01,3.0025e+00,4.6039e-01,2.4107e-01,7.0264e+00,5.3027e+00,5.5104e+00,2.2207e+01,1.0955e+02,1.6864e+01,3.7499e+00,4.6026e-01
2.4424e-01,7.0075e+00,5.5990e+00,5.6847e+00,2.2242e+01,8.5504e+01,1.8500e+01,3.7218e+00,4.6162e-01,2.4030e-01,7.0059e+00,5.3767e+00,5.5016e+00,2.2836e+01,8.6178e+01,1.5805e+01,3.7464e+00,4.6041e-01,2.4029e-01,7.3841e+00,5.9864e+00,5.5067e+00,2.2281e+01,8.6329e+01,1.7397e+01,3.7065e+00,4.6032e-01
2.4518e-01,7.0125e+00,5.9081e+00,5.5508e+00,2.1802e+01,8.5158e+01,1.8668e+01,3.7485e+00,4.8155e-01,2.4115e-01,7.0136e+00,5.8749e+00,5.5069e+00,2.2664e+01,8.5038e+01,1.5771e+01,3.7283e+00,4.6056e-01,2.5697e-01,7.3402e+00,5.9679e+00,5.5005e+00,2.1307e+01,8.6444e+01,1.8913e+01,3.7465e+00,4.6003e-01
2.4214e-01,7.0001e+00,5.9304e+00,5.5761e+00,2.2850e+01,8.5028e+01,1.8691e+01,3.7380e+00,5.0021e-01,2.4074e-01,7.0044e+00,5.9692e+00,5.5027e+00,2.3322e+01,8.7274e+01,1.6380e+01,3.7477e+00,4.6067e-01,2.4013e-01,7.0012e+00,5.3566e+00,5.5003e+00,2.3596e+01,8.5115e+01,1.6229e+01,3.7487e+00,4.6047e-01
2.4465e-01,7.0554e+00,5.9048e+00,5.5066e+00,2.1127e+01,1.0259e+02,1.9997e+01,3.7438e+00,4.7577e-01,2.8952e-01,7.0471e+00,3.9675e+00,5.5019e+00,2.0936e+01,8.5036e+01,1.9949e+01,3.7467e+00,4.6106e-01,2.9148e-01,7.0165e+00,5.9761e+00,5.5321e+00,2.0232e+01,8.8233e+01,1.9956e+01,3.7482e+00,4.6010e-01
2.6290e-01,7.1149e+00,5.9553e+00,5.5003e+00,2.3886e+01,8.5179e+01,1.9154e+01,3.7494e+00,4.6129e-01,2.6058e-01,7.5540e+00,5.3807e+00,5.5019e+00,2.3847e+01,8.6110e+01,1.8184e+01,3.7471e+00,4.6086e-01,2.8472e-01,7.4666e+00,5.9854e+00,5.5007e+00,2.3822e+01,8.5165e+01,1.7490e+01,3.7478e+00,4.6033e-01
3.2395e-01,7.0111e+00,5.9550e+00,5.6639e+00,2.1039e+01,1.0870e+02,1.9996e+01,3.7494e+00,4.6024e-01,3.1532e-01,7.2653e+00,5.9921e+00,5.5283e+00,2.1792e+01,1.0664e+02,1.9726e+01,3.7128e+00,4.6001e-01,3.0049e-01,7.7225e+00,5.9849e+00,5.5003e+00,2.2353e+01,1.0972e+02,1.8115e+01,3.7465e+00,4.6034e-01
2.9482e-01,8.2003e+00,3.8983e-01,5.6443e+00,2.3954e+01,8.6905e+01,1.8810e+01,3.7442e+00,4.6915e-01,2.7519e-01,7.9825e+00,5.9605e+00,5.5376e+00,2.4264e+01,8.5137e+01,1.6213e+01,3.6952e+00,4.6006e-01,2.7925e-01,8.4978e+00,5.9995e+00,5.5071e+00,2.3859e+01,1.0953e+02,1.7738e+01,3.7493e+00,4.6043e-01
2.4247e-01,7.2394e+00,5.9286e+00,5.6419e+00,2.3694e+01,8.5766e+01,1.8812e+01,3.7347e+00,4.6119e-01,2.4498e-01,7.0110e+00,5.9319e+00,5.6003e+00,2.4215e+01,8.5061e+01,1.6221e+01,3.7498e+00,4.6382e-01,2.4172e-01,7.0032e+00,5.9929e+00,5.5501e+00,2.3160e+01,8.5016e+01,1.6633e+01,3.7421e+00,4.6024e-01
2.4175e-01,7.5683e+00,5.8531e+00,5.6169e+00,2.3153e+01,1.0644e+02,1.9751e+01,3.7402e+00,4.7404e-01,2.4036e-01,7.0031e+00,5.7655e+00,5.5478e+00,2.4095e+01,1.0529e+02,1.9073e+01,3.7477e+00,4.6020e-01,2.4048e-01,7.9292e+00,5.9039e+00,5.5864e+00,2.3476e+01,1.0967e+02,1.8444e+01,3.7492e+00,4.6117e-01
2.4120e-01,7.2689e+00,1.5881e-02,5.5251e+00,2.2665e+01,8.5343e+01,1.9081e+01,3.7490e+00,4.6872e-01,2.5564e-01,7.0080e+00,5.9751e+00,5.5055e+00,2.3038e+01,8.5144e+01,1.5894e+01,3.7383e+00,4.6110e-01,2.6521e-01,7.0029e+00,5.9717e+00,5.5021e+00,2.3388e+01,1.0691e+02,1.4017e+01,3.7352e+00,4.6021e-01
2.6520e-01,7.2006e+00,5.7921e+00,5.5695e+00,2.1821e+01,8.5401e+01,1.9964e+01,3.7498e+00,4.8261e-01,2.4234e-01,7.0079e+00,5.9359e+00,5.5178e+00,2.1811e+01,8.5583e+01,1.9251e+01,3.7465e+00,4.6079e-01,2.9065e-01,7.5000e+00,5.9782e+00,5.5002e+00,2.1814e+01,8.6092e+01,1.8742e+01,3.7458e+00,4.6017e-01
