1.6724e+03,7.2774e+00,7.9429e-02
1.6625e+03,8.2151e+00,7.8038e-02
1.6647e+03,7.6408e+00,1.0457e-01
1.6667e+03,8.4121e+00,6.1811e-02
1.6633e+03,7.8534e+00,9.9411e-02
1.6661e+03,8.2302e+00,7.5664e-02
1.6634e+03,8.0782e+00,8.7337e-02
1.6677e+03,8.3416e+00,6.6644e-02
1.6644e+03,8.3319e+00,6.8104e-02
1.6769e+03,7.6975e+00,6.8661e-02
1.6761e+03,7.3618e+00,7.2753e-02
1.6795e+03,8.2262e+00,6.1280e-02
1.6684e+03,8.3850e+00,6.2949e-02
1.6683e+03,8.3136e+00,6.8653e-02
1.6724e+03,7.6986e+00,7.5987e-02
1.6683e+03,7.1387e+00,8.7458e-02
1.6640e+03,8.1555e+00,8.1851e-02
1.6633e+03,8.2999e+00,7.1069e-02
1.6692e+03,7.1997e+00,8.5541e-02
1.6658e+03,8.0050e+00,8.9929e-02
1.6648e+03,7.9127e+00,9.5371e-02
1.6683e+03,8.3608e+00,6.4951e-02
1.6696e+03,8.1307e+00,8.0278e-02
1.6672e+03,8.2839e+00,7.1287e-02
1.6756e+03,7.7446e+00,7.0428e-02
1.6657e+03,7.8626e+00,9.6590e-02
1.6686e+03,7.2413e+00,8.5942e-02
1.6714e+03,8.1319e+00,7.5609e-02
1.6687e+03,7.1580e+00,8.6648e-02
1.6704e+03,8.3207e+00,6.7456e-02
1.6688e+03,8.2992e+00,6.9591e-02
1.6683e+03,8.4117e+00,6.0722e-02
1.6623e+03,8.3155e+00,6.9820e-02
1.6633e+03,8.0559e+00,8.8731e-02
1.6629e+03,8.2858e+00,7.2235e-02
1.6775e+03,7.7307e+00,6.7558e-02
1.6701e+03,8.3563e+00,6.4869e-02
1.6635e+03,8.3285e+00,6.8516e-02
1.6658e+03,7.1183e+00,1.0053e-01
1.6698e+03,7.7230e+00,8.0176e-02
1.6669e+03,7.0586e+00,9.0450e-02
1.6677e+03,8.0342e+00,8.6994e-02
1.6635e+03,8.2944e+00,7.1408e-02
1.6702e+03,8.4616e+00,5.6179e-02
1.6617e+03,8.3080e+00,7.0753e-02
1.6704e+03,7.9687e+00,7.8087e-02
1.6672e+03,8.4132e+00,6.0936e-02
1.6658e+03,8.2434e+00,7.4818e-02
1.6771e+03,7.5875e+00,6.9152e-02
1.6734e+03,8.0418e+00,7.2490e-02
1.6656e+03,7.1610e+00,1.0198e-01
1.6664e+03,8.3932e+00,6.2571e-02
1.6621e+03,8.2374e+00,7.6367e-02
1.6677e+03,8.3701e+00,6.4331e-02
1.6707e+03,8.4528e+00,5.6865e-02
1.6762e+03,7.6542e+00,7.0162e-02
1.6660e+03,8.3746e+00,6.4228e-02
1.6701e+03,7.1642e+00,8.4293e-02
1.6698e+03,8.2563e+00,7.2234e-02
1.6713e+03,7.5549e+00,7.8980e-02
1.6675e+03,6.9804e+00,9.0443e-02
1.6633e+03,8.1502e+00,8.2532e-02
1.6752e+03,7.4760e+00,7.3126e-02
1.6691e+03,7.3555e+00,8.4096e-02
1.6728e+03,7.6814e+00,7.5398e-02
1.6723e+03,7.7477e+00,7.6085e-02
1.6673e+03,8.2011e+00,7.7212e-02
1.6698e+03,8.2838e+00,7.0394e-02
1.6755e+03,7.2879e+00,7.4472e-02
1.6710e+03,7.4811e+00,7.9970e-02
1.6696e+03,8.4401e+00,5.8127e-02
1.6621e+03,8.2848e+00,7.2452e-02
1.6690e+03,8.2900e+00,7.0238e-02
1.6629e+03,8.2563e+00,7.4654e-02
1.6712e+03,8.3117e+00,6.7802e-02
1.6704e+03,7.0755e+00,8.4817e-02
1.6642e+03,7.6929e+00,1.0407e-01
1.6625e+03,8.3018e+00,7.0960e-02
1.6637e+03,7.8726e+00,9.8100e-02
1.6690e+03,8.4659e+00,5.7879e-02
1.6647e+03,8.3299e+00,6.8363e-02
1.6708e+03,8.3986e+00,6.1326e-02
1.6710e+03,7.2917e+00,8.1529e-02
1.6621e+03,8.2567e+00,7.4819e-02
1.6662e+03,8.3616e+00,6.5324e-02
1.6660e+03,8.2567e+00,7.3865e-02
1.6670e+03,7.9874e+00,8.9850e-02
1.6645e+03,8.2486e+00,7.4837e-02
1.6679e+03,8.1859e+00,7.7904e-02
1.6675e+03,8.2251e+00,7.5485e-02
1.6674e+03,8.3201e+00,6.8441e-02
1.6700e+03,7.1142e+00,8.5009e-02
1.6653e+03,7.5546e+00,1.0513e-01
1.6775e+03,8.1534e+00,6.4879e-02
