0.0000e+00,0.0000e+00,0.0000e+00
6.2500e-04,6.2500e-04,6.2500e-04
1.2500e-03,1.2500e-03,1.2500e-03
1.8750e-03,1.8750e-03,1.8750e-03
2.5000e-03,2.5000e-03,2.5000e-03
3.1250e-03,3.1250e-03,3.1250e-03
3.7500e-03,3.7500e-03,3.7500e-03
4.3750e-03,4.3750e-03,4.3750e-03
5.0000e-03,5.0000e-03,5.0000e-03
5.6250e-03,5.6250e-03,5.6250e-03
6.2500e-03,6.2500e-03,6.2500e-03
6.8750e-03,6.8750e-03,6.8750e-03
7.5000e-03,7.5000e-03,7.5000e-03
8.1250e-03,8.1250e-03,8.1250e-03
8.7500e-03,8.7500e-03,8.7500e-03
9.3750e-03,9.3750e-03,9.3750e-03
1.0000e-02,1.0000e-02,1.0000e-02
1.0625e-02,1.0625e-02,1.0625e-02
1.1250e-02,1.1250e-02,1.1250e-02
1.1875e-02,1.1875e-02,1.1875e-02
1.2500e-02,1.2500e-02,1.2500e-02
1.3125e-02,1.3125e-02,1.3125e-02
1.3750e-02,1.3750e-02,1.3750e-02
1.4375e-02,1.4375e-02,1.4375e-02
1.5000e-02,1.5000e-02,1.5000e-02
1.5625e-02,1.5625e-02,1.5625e-02
1.6250e-02,1.6250e-02,1.6250e-02
1.6875e-02,1.6875e-02,1.6875e-02
1.7500e-02,1.7500e-02,1.7500e-02
1.8125e-02,1.8125e-02,1.8125e-02
1.8750e-02,1.8750e-02,1.8750e-02
1.9375e-02,1.9375e-02,1.9375e-02
2.0000e-02,2.0000e-02,2.0000e-02
2.0625e-02,2.0625e-02,2.0625e-02
2.1250e-02,2.1250e-02,2.1250e-02
2.1875e-02,2.1875e-02,2.1875e-02
2.2500e-02,2.2500e-02,2.2500e-02
2.3125e-02,2.3125e-02,2.3125e-02
2.3750e-02,2.3750e-02,2.3750e-02
2.4375e-02,2.4375e-02,2.4375e-02
2.5000e-02,2.5000e-02,2.5000e-02
2.5625e-02,2.5625e-02,2.5625e-02
2.6250e-02,2.6250e-02,2.6250e-02
2.6875e-02,2.6875e-02,2.6875e-02
