3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
3.0000e+00,3.0000e+00,3.0000e+00,6.5000e-01
