-1.643151e-02,-1.226844e-01,-8.237487e-02,-1.307084e-02,-1.078922e-01,-1.207535e-03,-2.316057e-02,-1.176600e-01,-1.914207e-01,-7.128693e-02,-1.786074e-01,-2.534011e-04,-1.916404e-02,-1.060558e-01,-1.778868e-01,-5.930518e-02,-2.734249e-01,-1.505176e-02
-1.907968e-02,-1.218854e-01,-1.246832e-01,-8.267991e-04,-1.122911e-01,-5.708191e-02,-2.188684e-02,-1.174500e-01,-1.547010e-01,-6.474525e-02,-1.796117e-01,-7.202257e-03,-2.074101e-02,-1.014450e-01,-8.626241e-02,-5.386572e-02,-2.935353e-01,-1.182640e-02
-2.190534e-02,-1.295869e-01,-3.321186e-02,-4.652254e-05,-7.244216e-02,-2.570773e-01,-2.187800e-02,-1.278937e-01,-3.405460e-02,-4.034076e-07,-1.306190e-01,-2.350708e-01,-2.193815e-02,-1.067595e-01,-2.899984e-02,-4.059814e-03,-2.703749e-01,-2.358719e-01
-1.914885e-02,-1.229628e-01,-1.334650e-01,-3.712597e-03,-1.049125e-01,-1.175722e-01,-2.052980e-02,-1.207563e-01,-1.248140e-01,-6.249369e-03,-1.635593e-01,-1.296133e-01,-2.287100e-02,-1.142799e-01,-1.166944e-01,-6.654616e-03,-2.376264e-01,-2.180907e-01
-2.013810e-02,-1.379925e-01,-1.646148e-01,-7.124334e-02,-2.986407e-02,-2.211570e-02,-2.015362e-02,-1.208736e-01,-1.664547e-01,-7.338853e-02,-1.612160e-01,-2.224099e-03,-2.227845e-02,-1.108009e-01,-1.906732e-01,-9.577272e-02,-2.487829e-01,-8.753866e-05
-2.321778e-02,-1.436129e-01,-1.941276e-01,-1.490684e-04,-5.273447e-03,-2.782428e-01,-2.312019e-02,-1.489253e-01,-1.970316e-01,-1.678310e-04,-3.118889e-02,-2.549101e-01,-2.338277e-02,-9.756744e-02,-1.738204e-01,-3.879989e-05,-3.123595e-01,-2.548349e-01
-2.083331e-02,-1.337871e-01,-7.520802e-02,-7.327435e-03,-5.378473e-02,-2.025298e-01,-2.320900e-02,-1.163491e-01,-2.108867e-02,-1.417999e-02,-1.883258e-01,-1.852842e-01,-2.314914e-02,-1.165283e-01,-7.569827e-02,-2.905881e-02,-2.274411e-01,-1.857278e-01
-2.066320e-02,-1.442633e-01,-2.306572e-01,-3.142288e-02,-1.006277e-05,-1.288120e-01,-1.613302e-02,-1.530288e-01,-1.880889e-01,-3.089229e-02,-6.583712e-03,-3.621987e-02,-1.730120e-02,-1.531711e-01,-1.999516e-01,-3.430215e-02,-5.743773e-02,-6.161488e-02
-2.139563e-02,-1.124536e-01,-1.259473e-02,-1.441091e-04,-1.570573e-01,-9.210863e-02,-2.065997e-02,-1.096382e-01,-1.657233e-03,-1.156367e-04,-2.160512e-01,-9.229237e-02,-2.262054e-02,-1.062093e-01,-2.357883e-02,-4.850592e-02,-2.742272e-01,-9.211948e-02
-2.035195e-02,-1.432307e-01,-2.299895e-01,-8.816683e-02,-1.126949e-04,-3.215846e-03,-1.920202e-02,-1.487326e-01,-2.303101e-01,-8.711506e-02,-2.560138e-02,-5.951307e-03,-2.183255e-02,-1.469363e-01,-2.401755e-01,-8.800604e-02,-8.500077e-02,-2.034664e-02
-1.538009e-02,-1.241607e-01,-1.755625e-01,-4.372230e-02,-9.660879e-02,-5.793824e-03,-2.230357e-02,-1.243212e-01,-1.756969e-01,-8.857852e-02,-1.442587e-01,-4.780804e-05,-1.561938e-02,-1.241170e-01,-2.096013e-01,-3.963729e-02,-1.870151e-01,-1.724774e-02
-2.316982e-02,-1.205313e-01,-8.831710e-02,-3.269009e-04,-1.200390e-01,-2.151651e-01,-2.290038e-02,-1.109228e-01,-1.768707e-01,-1.366344e-02,-2.126092e-01,-1.884165e-01,-2.255776e-02,-1.103265e-01,-2.257799e-02,-1.242056e-05,-2.552143e-01,-1.881454e-01
-2.148998e-02,-1.419144e-01,-1.999185e-01,-1.803857e-03,1.368534e-07,-8.927040e-03,-2.112723e-02,-1.425001e-01,-2.087081e-01,-6.523863e-02,-5.842693e-02,-9.640925e-03,-1.628756e-02,-1.450523e-01,-2.001481e-01,-1.753251e-03,-9.193685e-02,-1.070858e-02
-2.189716e-02,-1.383817e-01,-2.064031e-01,-7.556203e-02,-2.833584e-02,-5.969530e-03,-2.228439e-02,-1.210268e-01,-1.961856e-01,-7.681642e-02,-1.611597e-01,-1.745695e-04,-2.271831e-02,-1.078356e-01,-1.844076e-01,-8.650936e-02,-2.635144e-01,-8.430233e-06
-1.561761e-02,-1.213031e-01,-8.012531e-02,-5.109217e-03,-1.156886e-01,-2.813320e-03,-1.507086e-02,-1.208292e-01,-7.457480e-02,-2.128457e-02,-1.659649e-01,-1.337405e-03,-1.912235e-02,-1.064710e-01,-1.768007e-01,-7.723386e-02,-2.702665e-01,-8.547274e-06
-2.098310e-02,-1.276863e-01,-6.511489e-02,-7.380808e-04,-8.424624e-02,-1.631808e-01,-2.142599e-02,-1.149351e-01,-4.085781e-02,-2.802911e-03,-1.941817e-01,-1.632196e-01,-2.271759e-02,-9.958775e-02,-4.735206e-02,-1.496465e-02,-3.046229e-01,-1.668003e-01
-2.200970e-02,-1.350945e-01,-5.377778e-02,-2.400010e-05,-4.559487e-02,-2.125799e-01,-2.323203e-02,-1.203489e-01,-1.376713e-02,-1.265324e-03,-1.676888e-01,-2.221587e-01,-2.200970e-02,-1.102693e-01,-4.035139e-02,-1.526484e-03,-2.552408e-01,-2.249551e-01
-2.275511e-02,-1.301565e-01,-4.087368e-02,-2.161667e-03,-6.776123e-02,-1.359234e-01,-2.275449e-02,-1.056414e-01,-5.874004e-02,-6.677652e-03,-2.384090e-01,-1.690249e-01,-2.281195e-02,-9.942264e-02,-6.283383e-03,-1.233869e-02,-3.035795e-01,-1.360830e-01
-1.864377e-02,-1.378344e-01,-1.446255e-01,-6.184847e-02,-2.684295e-02,-1.222232e-02,-1.872484e-02,-1.248176e-01,-1.777235e-01,-7.518646e-02,-1.395876e-01,-4.893930e-04,-2.278616e-02,-1.149331e-01,-1.831630e-01,-9.658143e-02,-2.299762e-01,-8.924211e-05
-1.872489e-02,-1.426573e-01,-5.049641e-02,-6.577154e-02,-4.863879e-03,-1.534359e-02,-1.821985e-02,-1.292752e-01,-2.237155e-02,-7.298679e-02,-1.215618e-01,-1.263399e-02,-2.214861e-02,-1.264175e-01,-1.476689e-01,-9.021169e-02,-1.792105e-01,-1.090034e-02
-2.091307e-02,-1.217762e-01,-1.984893e-01,-1.163630e-03,-1.142173e-01,-1.908841e-01,-2.168337e-02,-1.217214e-01,-2.033463e-01,-6.469923e-02,-1.573727e-01,-5.607156e-02,-2.105973e-02,-1.228464e-01,-1.765558e-01,-1.014476e-02,-1.983595e-01,-1.903499e-01
-2.238074e-02,-1.440993e-01,-1.077403e-01,-8.095645e-03,-1.740903e-03,-1.577131e-01,-2.070572e-02,-1.459844e-01,-2.314573e-01,-1.004939e-02,-4.392110e-02,-1.300007e-01,-2.261718e-02,-1.480401e-01,-1.844001e-01,-2.661429e-02,-8.301494e-02,-1.392333e-01
-2.228328e-02,-1.284043e-01,-7.115624e-03,-1.560439e-03,-8.341724e-02,-2.630176e-01,-2.248369e-02,-1.249418e-01,-1.835930e-01,-6.623075e-02,-1.428522e-01,-7.447136e-02,-2.130233e-02,-1.247247e-01,-8.829394e-02,-4.314797e-02,-1.886018e-01,-8.977787e-02
